customer_id,predicted_churn_prob,monthly_charges,clv_proxy,contact_cost
1197,0.7843947610085165,89.2,1070.4,8.92
814,0.7839004754316374,84.0,1008.0,8.4
69,0.7818021842465228,80.05,960.5999999999999,8.005
454,0.7746023763536674,90.1,1081.1999999999998,9.01
816,0.7712174191062926,69.5,834.0,6.95
771,0.7672793722972358,78.8,945.5999999999999,7.88
746,0.7647927404628714,90.75,1089.0,9.075000000000001
1233,0.7631468843214199,70.45,845.4000000000001,7.045000000000001
542,0.7629284698370925,80.0,960.0,8.0
435,0.7611387751538812,80.5,966.0,8.05
1355,0.7577481665378683,83.25,999.0,8.325000000000001
98,0.7575668210736617,25.2,302.4,2.52
34,0.7573088426684735,90.4,1084.8000000000002,9.040000000000001
713,0.7542447621861541,99.8,1197.6,9.98
121,0.7533025781956368,76.35,916.1999999999999,7.635
568,0.7507707091986349,96.4,1156.8000000000002,9.64
285,0.7417186973166819,106.7,1280.4,10.670000000000002
954,0.7406050417651919,75.05,900.5999999999999,7.505
488,0.7386935392076408,80.95,971.4000000000001,8.095
693,0.7353439563337218,75.85,910.1999999999999,7.585
533,0.7333028660439933,93.5,1122.0,9.35
27,0.7325207561096008,102.25,1227.0,10.225000000000001
828,0.7316380863763512,75.55,906.5999999999999,7.555
794,0.7292973547855961,84.4,1012.8000000000001,8.440000000000001
100,0.7255564933594896,104.85,1258.1999999999998,10.485
648,0.7212054709499324,75.3,903.5999999999999,7.53
1178,0.7201944786353341,35.55,426.59999999999997,3.5549999999999997
154,0.7183236669794875,77.0,924.0,7.7
728,0.7172277075093818,75.5,906.0,7.550000000000001
1092,0.716988834052987,95.6,1147.1999999999998,9.56
1034,0.7154775321444544,85.6,1027.1999999999998,8.56
182,0.7150059272071443,74.9,898.8000000000001,7.490000000000001
359,0.7143259870084128,94.9,1138.8000000000002,9.49
29,0.7114042948362014,89.45,1073.4,8.945
20,0.7108480291849553,74.85,898.1999999999999,7.484999999999999
1285,0.7105479730194664,74.95,899.4000000000001,7.495000000000001
1127,0.7103073781714364,94.4,1132.8000000000002,9.440000000000001
1048,0.7072267079810757,75.4,904.8000000000001,7.540000000000001
566,0.7061801699261187,25.05,300.6,2.5050000000000003
304,0.7035228804680186,95.15,1141.8000000000002,9.515
484,0.7034481189486123,111.4,1336.8000000000002,11.14
1338,0.6998578735044996,59.85,718.2,5.985
593,0.6995577298036937,95.65,1147.8000000000002,9.565000000000001
114,0.6987892930289036,24.8,297.6,2.4800000000000004
246,0.6980566158342515,84.5,1014.0,8.450000000000001
1066,0.6959252039913894,79.9,958.8000000000001,7.990000000000001
586,0.6929397917831542,74.35,892.1999999999999,7.435
229,0.6928081194373334,89.15,1069.8000000000002,8.915000000000001
601,0.6909732544515708,99.0,1188.0,9.9
1298,0.6883598807071726,73.5,882.0,7.3500000000000005
1088,0.6883513390923509,74.4,892.8000000000001,7.440000000000001
960,0.6883046826564504,74.7,896.4000000000001,7.470000000000001
973,0.6878228414880339,74.85,898.1999999999999,7.484999999999999
726,0.687044194400589,50.05,600.5999999999999,5.005
235,0.6853365995529372,76.05,912.5999999999999,7.605
900,0.6849508814881801,94.05,1128.6,9.405
987,0.6848553189168516,79.0,948.0,7.9
1133,0.6842062196210142,94.2,1130.4,9.42
774,0.6818798237817374,80.35,964.1999999999999,8.035
240,0.6784211575886673,30.4,364.79999999999995,3.04
264,0.6746056538576803,73.5,882.0,7.3500000000000005
1215,0.6726441351230493,95.1,1141.1999999999998,9.51
1117,0.6697276269234573,75.8,909.5999999999999,7.58
1274,0.669254616632115,70.65,847.8000000000001,7.065000000000001
383,0.6688318559644464,87.95,1055.4,8.795
711,0.6687460329828052,79.75,957.0,7.9750000000000005
567,0.6686489024265305,41.15,493.79999999999995,4.115
1286,0.6683612216904511,80.55,966.5999999999999,8.055
1327,0.6628973326438886,96.65,1159.8000000000002,9.665000000000001
555,0.6604602796716883,70.3,843.5999999999999,7.03
1399,0.6586625231051362,84.4,1012.8000000000001,8.440000000000001
17,0.6583392836372486,91.0,1092.0,9.1
882,0.6569352998175871,70.95,851.4000000000001,7.095000000000001
663,0.6565705880700314,74.85,898.1999999999999,7.484999999999999
275,0.6557709214963008,85.95,1031.4,8.595
1257,0.6543647650536262,55.4,664.8,5.54
349,0.6543247101605051,100.45,1205.4,10.045000000000002
948,0.6542266339222866,67.75,813.0,6.775
224,0.6529201860365214,94.55,1134.6,9.455
46,0.6509951320216575,75.25,903.0,7.525
943,0.6508306481552623,74.9,898.8000000000001,7.490000000000001
228,0.6504795455435279,104.25,1251.0,10.425
1082,0.6498781483534317,55.25,663.0,5.525
360,0.6498725994204455,35.1,421.20000000000005,3.5100000000000002
310,0.6498586573554745,90.4,1084.8000000000002,9.040000000000001
319,0.6488620849068487,76.65,919.8000000000001,7.665000000000001
1007,0.6479437720849477,96.55,1158.6,9.655000000000001
880,0.64737178382888,50.5,606.0,5.050000000000001
847,0.6457300973410979,74.4,892.8000000000001,7.440000000000001
898,0.645558018178128,70.15,841.8000000000001,7.015000000000001
1288,0.6445938552297783,69.7,836.4000000000001,6.970000000000001
958,0.6433326076809247,75.75,909.0,7.575
833,0.6429119318705218,73.9,886.8000000000001,7.390000000000001
1172,0.6402839653558401,93.5,1122.0,9.35
556,0.6391719163307524,85.4,1024.8000000000002,8.540000000000001
573,0.6382240795745819,50.75,609.0,5.075
743,0.6324911845237862,74.35,892.1999999999999,7.435
1346,0.6323877929225049,75.1,901.1999999999999,7.51
603,0.6295300959573148,100.05,1200.6,10.005
734,0.6291043434680681,90.65,1087.8000000000002,9.065000000000001
1379,0.6269821576227355,80.65,967.8000000000001,8.065000000000001
387,0.626729352335326,80.8,969.5999999999999,8.08
408,0.6249011224992297,98.35,1180.1999999999998,9.835
5,0.6234560496006705,99.85,1198.1999999999998,9.985
1208,0.6208165879483459,45.2,542.4000000000001,4.5200000000000005
1123,0.6200324261905769,75.85,910.1999999999999,7.585
904,0.6199629037530594,45.1,541.2,4.510000000000001
491,0.6192887854260676,69.7,836.4000000000001,6.970000000000001
87,0.6188711448037743,25.05,300.6,2.5050000000000003
1056,0.6172604192726467,87.25,1047.0,8.725
269,0.617244323533044,48.6,583.2,4.86
412,0.6167862628088197,74.9,898.8000000000001,7.490000000000001
1159,0.6162538616234505,49.95,599.4000000000001,4.995000000000001
950,0.6143533757756564,101.9,1222.8000000000002,10.190000000000001
685,0.6142938814972363,80.5,966.0,8.05
480,0.6136334281310297,71.05,852.5999999999999,7.105
370,0.612231219249549,89.75,1077.0,8.975
86,0.6107120707124621,73.85,886.1999999999999,7.385
1300,0.6094690417742394,44.55,534.5999999999999,4.455
13,0.6080800787693856,84.8,1017.5999999999999,8.48
881,0.607511458649639,74.9,898.8000000000001,7.490000000000001
45,0.6055458708728457,110.1,1321.1999999999998,11.01
920,0.6048160037340281,102.6,1231.1999999999998,10.26
538,0.6038820023070902,70.75,849.0,7.075
830,0.6016657374753559,74.95,899.4000000000001,7.495000000000001
914,0.59962357827455,86.5,1038.0,8.65
1171,0.5995780290043881,95.4,1144.8000000000002,9.540000000000001
427,0.5954404640151081,69.6,835.1999999999999,6.96
839,0.592123509634002,80.0,960.0,8.0
1333,0.5909421649040392,75.3,903.5999999999999,7.53
921,0.5897788029262028,99.7,1196.4,9.97
1146,0.5886833293300178,69.55,834.5999999999999,6.955
1269,0.5883865251520868,84.1,1009.1999999999999,8.41
1158,0.5875954464699242,75.0,900.0,7.5
399,0.5856941428216945,45.85,550.2,4.585
1213,0.5856941428216945,45.8,549.5999999999999,4.58
1058,0.5852927626546046,74.4,892.8000000000001,7.440000000000001
1339,0.5845900840651543,80.85,970.1999999999999,8.084999999999999
1040,0.5839745477906289,89.5,1074.0,8.950000000000001
327,0.5833875328723515,88.75,1065.0,8.875
1292,0.5833701374513144,24.6,295.20000000000005,2.4600000000000004
1396,0.5831615434651577,70.3,843.5999999999999,7.03
1334,0.5824887694265815,84.3,1011.5999999999999,8.43
101,0.5815456094292049,70.0,840.0,7.0
1270,0.5813223354718207,75.55,906.5999999999999,7.555
1211,0.5812102710388546,79.0,948.0,7.9
156,0.5802250190634975,78.75,945.0,7.875
495,0.5792600131632077,89.85,1078.1999999999998,8.985
581,0.578013130030364,100.0,1200.0,10.0
321,0.5779264101345596,70.35,844.1999999999999,7.035
1267,0.5763772592647779,83.75,1005.0,8.375
449,0.5759846202576023,90.4,1084.8000000000002,9.040000000000001
158,0.5748641547473514,45.4,544.8,4.54
245,0.5742427902143008,98.15,1177.8000000000002,9.815000000000001
634,0.5740227765397732,98.85,1186.1999999999998,9.885
957,0.5737788849386065,70.05,840.5999999999999,7.005
907,0.5735838659779242,77.85,934.1999999999999,7.785
411,0.5712922143338288,89.85,1078.1999999999998,8.985
231,0.570659691740404,90.2,1082.4,9.020000000000001
1373,0.5674388855355088,94.1,1129.1999999999998,9.41
976,0.5670233520351636,72.75,873.0,7.275
369,0.5669904250295823,90.6,1087.1999999999998,9.06
572,0.5652228259318528,83.9,1006.8000000000001,8.39
302,0.5634821709578846,74.1,889.1999999999999,7.41
192,0.5629094296081713,79.85,958.1999999999999,7.984999999999999
1229,0.5617169702810388,96.05,1152.6,9.605
557,0.5612319566701892,42.6,511.20000000000005,4.260000000000001
818,0.5597612607550027,106.35,1276.1999999999998,10.635
450,0.5594694592127267,100.3,1203.6,10.030000000000001
499,0.5594614227045659,104.45,1253.4,10.445
111,0.5593937519771132,90.7,1088.4,9.07
55,0.5593401455042137,77.65,931.8000000000001,7.765000000000001
735,0.5591678397523766,53.5,642.0,5.3500000000000005
1074,0.5591289990446732,90.35,1084.1999999999998,9.035
266,0.55755745115666,74.4,892.8000000000001,7.440000000000001
311,0.5574807883697226,74.55,894.5999999999999,7.455
993,0.5555533531878046,79.95,959.4000000000001,7.995000000000001
817,0.5549805753551251,78.95,947.4000000000001,7.8950000000000005
371,0.5544281117695733,98.1,1177.1999999999998,9.81
641,0.554266091830754,75.4,904.8000000000001,7.540000000000001
674,0.5534610149237384,100.2,1202.4,10.020000000000001
493,0.5509346934883799,55.3,663.5999999999999,5.53
1102,0.5504086978184646,69.9,838.8000000000001,6.990000000000001
180,0.5486377123384881,69.95,839.4000000000001,6.995000000000001
718,0.5475248983991259,90.45,1085.4,9.045
979,0.5472088395943475,50.45,605.4000000000001,5.045000000000001
653,0.5464954101286464,79.4,952.8000000000001,7.940000000000001
1250,0.5462445000643491,40.15,481.79999999999995,4.015
764,0.5461797989372623,80.5,966.0,8.05
1236,0.545808370857751,90.35,1084.1999999999998,9.035
770,0.5433819687608624,75.65,907.8000000000001,7.565000000000001
894,0.5429199078095933,44.15,529.8,4.415
502,0.5398840391745606,70.7,848.4000000000001,7.07
1191,0.5383115379258887,94.75,1137.0,9.475
1093,0.5370446100523231,84.1,1009.1999999999999,8.41
544,0.5356205370125122,29.65,355.79999999999995,2.965
128,0.5336544436760404,91.25,1095.0,9.125
548,0.5310269240695563,54.2,650.4000000000001,5.420000000000001
336,0.5310076858639403,69.75,837.0,6.9750000000000005
426,0.5305340022309057,75.85,910.1999999999999,7.585
1249,0.5285919839682378,56.55,678.5999999999999,5.655
389,0.5281037818547745,99.1,1189.1999999999998,9.91
65,0.5272378090853093,54.9,658.8,5.49
94,0.5270707575197342,45.95,551.4000000000001,4.595000000000001
270,0.5270028955698786,29.9,358.79999999999995,2.99
678,0.5256572080656811,52.2,626.4000000000001,5.220000000000001
1223,0.5255384685236848,90.6,1087.1999999999998,9.06
966,0.5246444647497646,25.3,303.6,2.5300000000000002
863,0.5236578043121928,101.15,1213.8000000000002,10.115000000000002
1224,0.5235874424110843,75.45,905.4000000000001,7.545000000000001
142,0.5229430697109004,75.05,900.5999999999999,7.505
925,0.5223978066736175,45.95,551.4000000000001,4.595000000000001
1064,0.5198117420291544,70.0,840.0,7.0
1027,0.5196746908522633,44.0,528.0,4.4
801,0.5183350385467195,45.3,543.5999999999999,4.53
1152,0.5171420365823879,86.05,1032.6,8.605
723,0.5168320014481325,83.55,1002.5999999999999,8.355
288,0.5166601480034452,85.0,1020.0,8.5
96,0.5157909426854096,69.95,839.4000000000001,6.995000000000001
90,0.5155195109303242,85.8,1029.6,8.58
1120,0.5146715841731736,104.75,1257.0,10.475000000000001
116,0.5092808628535966,43.3,519.5999999999999,4.33
530,0.5086083658463041,80.15,961.8000000000001,8.015
523,0.5082134112666654,89.4,1072.8000000000002,8.940000000000001
826,0.5066461515872324,78.05,936.5999999999999,7.805
392,0.5063852682026736,105.5,1266.0,10.55
622,0.5055054182224545,106.4,1276.8000000000002,10.64
282,0.5039673459018367,49.9,598.8,4.99
239,0.5036195217883861,100.85,1210.1999999999998,10.085
684,0.5030171697877573,74.85,898.1999999999999,7.484999999999999
712,0.5022597671231616,25.35,304.20000000000005,2.535
1073,0.501569881195015,95.95,1151.4,9.595
93,0.5011139138713551,74.95,899.4000000000001,7.495000000000001
191,0.5007461239527816,49.95,599.4000000000001,4.995000000000001
441,0.4997124241156371,73.75,885.0,7.375
88,0.49904667740324465,102.8,1233.6,10.280000000000001
259,0.4985056933429834,101.4,1216.8000000000002,10.14
157,0.49762354459347985,29.95,359.4,2.995
244,0.4968384657931317,59.2,710.4000000000001,5.920000000000001
1320,0.49584598389079676,99.8,1197.6,9.98
151,0.4951789647493855,78.15,937.8000000000001,7.815000000000001
174,0.49350806891961413,96.55,1158.6,9.655000000000001
277,0.493295861247523,89.95,1079.4,8.995000000000001
949,0.49175563547829715,95.55,1146.6,9.555
284,0.49073348167818115,79.55,954.5999999999999,7.955
1225,0.4905121447997362,104.6,1255.1999999999998,10.46
6,0.4895313685911741,99.15,1189.8000000000002,9.915000000000001
113,0.4887467591488174,24.9,298.79999999999995,2.49
347,0.48872972733603975,76.65,919.8000000000001,7.665000000000001
194,0.48826891330137234,105.35,1264.1999999999998,10.535
77,0.48740607381487394,74.4,892.8000000000001,7.440000000000001
589,0.4871296502271214,90.45,1085.4,9.045
357,0.486896920738854,101.3,1215.6,10.13
102,0.48611384235471916,78.3,939.5999999999999,7.83
241,0.4849434040492727,95.9,1150.8000000000002,9.590000000000002
760,0.48380521517612135,85.75,1029.0,8.575000000000001
938,0.48135723030365424,68.65,823.8000000000001,6.865000000000001
1190,0.48128382329022756,81.15,973.8000000000001,8.115
1053,0.4808767721591017,103.85,1246.1999999999998,10.385
1377,0.4802102253207182,79.15,949.8000000000001,7.915000000000001
481,0.47993995976610504,64.0,768.0,6.4
1155,0.47642239238574335,90.7,1088.4,9.07
1390,0.47609543331771176,99.05,1188.6,9.905000000000001
139,0.4747297264463185,99.45,1193.4,9.945
1163,0.47341155029857906,94.25,1131.0,9.425
565,0.4727331418713622,84.15,1009.8000000000001,8.415000000000001
1101,0.4724177232390031,99.5,1194.0,9.950000000000001
320,0.47228040545566863,96.35,1156.1999999999998,9.635
1061,0.4712986898982036,89.4,1072.8000000000002,8.940000000000001
1352,0.4690754805968611,95.05,1140.6,9.505
1106,0.46882081320022556,107.75,1293.0,10.775
175,0.4684745933435214,70.2,842.4000000000001,7.0200000000000005
906,0.4663315087092365,98.85,1186.1999999999998,9.885
218,0.4661519547703974,78.9,946.8000000000001,7.890000000000001
1126,0.46612303502383295,105.0,1260.0,10.5
1094,0.4656271669395708,81.2,974.4000000000001,8.120000000000001
821,0.46498158237684084,97.7,1172.4,9.770000000000001
413,0.4644174677520235,91.15,1093.8000000000002,9.115
856,0.46427964802028276,89.05,1068.6,8.905
628,0.462738306866477,86.0,1032.0,8.6
1216,0.46266275468699314,75.5,906.0,7.550000000000001
829,0.462487657249112,96.2,1154.4,9.620000000000001
700,0.4618191756944102,79.3,951.5999999999999,7.93
31,0.46123406764570263,24.2,290.4,2.42
318,0.4610291505407851,21.0,252.0,2.1
559,0.46029512130241584,106.15,1273.8000000000002,10.615000000000002
198,0.45952242415457933,99.0,1188.0,9.9
478,0.45948282304641663,81.05,972.5999999999999,8.105
1217,0.4593361308742473,89.05,1068.6,8.905
1349,0.4581106228621305,86.1,1033.1999999999998,8.61
479,0.45784016910264186,72.65,871.8000000000001,7.265000000000001
1220,0.4548832589141888,104.75,1257.0,10.475000000000001
1112,0.45408228181181115,44.75,537.0,4.4750000000000005
72,0.44998879229822614,76.1,913.1999999999999,7.609999999999999
994,0.44960493205971197,43.95,527.4000000000001,4.3950000000000005
775,0.44861514123766577,84.6,1015.1999999999999,8.459999999999999
36,0.4483454073747361,44.95,539.4000000000001,4.495
30,0.44778542862131265,90.05,1080.6,9.005
1307,0.447488451008601,89.1,1069.1999999999998,8.91
854,0.4467167377715133,25.25,303.0,2.5250000000000004
632,0.4460996429046477,90.5,1086.0,9.05
688,0.4459368515678984,53.95,647.4000000000001,5.3950000000000005
1149,0.4458506675389991,49.8,597.5999999999999,4.98
211,0.44528789587571527,49.95,599.4000000000001,4.995000000000001
1386,0.44528707368349973,99.3,1191.6,9.93
26,0.4440058073737999,89.25,1071.0,8.925
159,0.44382900466746567,85.25,1023.0,8.525
514,0.4437921278893917,105.65,1267.8000000000002,10.565000000000001
756,0.44372197615426423,25.75,309.0,2.575
1151,0.44162450354283445,69.35,832.1999999999999,6.935
1388,0.44061133190664226,50.6,607.2,5.0600000000000005
322,0.4401278503686992,50.45,605.4000000000001,5.045000000000001
1022,0.43720510273437574,69.65,835.8000000000001,6.965000000000001
936,0.4370216338698879,83.15,997.8000000000001,8.315000000000001
1187,0.4368348827229337,98.9,1186.8000000000002,9.89
1200,0.43471198866461525,113.2,1358.4,11.32
980,0.43437727344245963,44.65,535.8,4.465
280,0.4341533763730002,24.95,299.4,2.495
1186,0.43338443951269523,45.35,544.2,4.535
707,0.4328881217538088,76.5,918.0,7.65
1148,0.4328656284444479,76.25,915.0,7.625
1150,0.4328057885005764,80.85,970.1999999999999,8.084999999999999
552,0.43225609896263884,86.1,1033.1999999999998,8.61
1085,0.4321446994697077,94.3,1131.6,9.43
783,0.43130939928043566,35.2,422.40000000000003,3.5200000000000005
670,0.43121018022124424,50.3,603.5999999999999,5.03
844,0.4308468010224743,90.85,1090.1999999999998,9.084999999999999
571,0.4307080708481382,48.75,585.0,4.875
1001,0.4300910500962859,88.95,1067.4,8.895000000000001
217,0.4299599426283275,94.2,1130.4,9.42
1182,0.4297812595906265,99.8,1197.6,9.98
423,0.4286477832298462,106.75,1281.0,10.675
797,0.4261420770449217,20.1,241.20000000000002,2.0100000000000002
1347,0.42354531446311344,76.45,917.4000000000001,7.6450000000000005
1078,0.42252878358844104,53.95,647.4000000000001,5.3950000000000005
569,0.4220653561624137,74.4,892.8000000000001,7.440000000000001
1067,0.42152196202238584,19.9,238.79999999999998,1.99
1271,0.4214649598079806,108.2,1298.4,10.82
1084,0.4169627504702277,48.75,585.0,4.875
834,0.41676830887704047,89.85,1078.1999999999998,8.985
249,0.41665073223276317,74.0,888.0,7.4
1299,0.41664207413792476,53.8,645.5999999999999,5.38
996,0.4158844458456355,20.2,242.39999999999998,2.02
758,0.4153832341379882,100.95,1211.4,10.095
1119,0.4149046533419581,94.65,1135.8000000000002,9.465000000000002
410,0.41487906304815825,20.2,242.39999999999998,2.02
117,0.41397790238939336,80.0,960.0,8.0
798,0.4099428514386669,49.0,588.0,4.9
913,0.40991065204356414,103.5,1242.0,10.350000000000001
967,0.4096655249639497,91.15,1093.8000000000002,9.115
199,0.4084780224747032,80.55,966.5999999999999,8.055
888,0.40767779358422657,85.65,1027.8000000000002,8.565000000000001
773,0.40746112379553834,84.35,1012.1999999999999,8.435
997,0.40674323535109497,23.9,286.79999999999995,2.39
1369,0.40592247012159594,19.55,234.60000000000002,1.955
187,0.40518311033879184,49.9,598.8,4.99
508,0.40433380479954656,50.15,601.8,5.015000000000001
887,0.40382341775091957,45.9,550.8,4.59
208,0.4036240807707481,19.4,232.79999999999998,1.94
448,0.40183852235516637,66.85,802.1999999999999,6.685
1010,0.4013577561428175,109.1,1309.1999999999998,10.91
1378,0.40088715452254026,34.7,416.40000000000003,3.4700000000000006
527,0.4004174280202304,19.45,233.39999999999998,1.945
1139,0.3960514323202768,74.3,891.5999999999999,7.43
1254,0.39603186905328114,96.05,1152.6,9.605
1284,0.39576204617193395,49.15,589.8,4.915
729,0.3954059922131651,71.05,852.5999999999999,7.105
1368,0.39373633517615264,100.7,1208.4,10.07
260,0.39309882578192445,55.3,663.5999999999999,5.53
1232,0.3923943506912136,19.75,237.0,1.975
1173,0.39156325285845106,86.2,1034.4,8.620000000000001
591,0.39145902485849965,70.55,846.5999999999999,7.055
422,0.39145799920940283,49.15,589.8,4.915
419,0.3908165110386087,48.75,585.0,4.875
490,0.390581615491041,84.25,1011.0,8.425
1192,0.38986915362201435,84.35,1012.1999999999999,8.435
232,0.3894223243258747,91.25,1095.0,9.125
1246,0.38876945356874626,48.95,587.4000000000001,4.8950000000000005
386,0.3875510378750863,49.25,591.0,4.925000000000001
10,0.38625883189470606,106.05,1272.6,10.605
268,0.38580018440170794,111.5,1338.0,11.15
372,0.38553734768491615,74.25,891.0,7.425000000000001
518,0.3849330080050932,43.75,525.0,4.375
945,0.3848308432268225,79.65,955.8000000000001,7.965000000000001
576,0.38237638982333993,95.3,1143.6,9.53
1104,0.3820642155599579,29.15,349.79999999999995,2.915
962,0.3818327502745441,85.35,1024.1999999999998,8.535
866,0.3812122151133139,25.0,300.0,2.5
373,0.38098089092238074,55.0,660.0,5.5
852,0.3806970641134927,57.55,690.5999999999999,5.755
54,0.3806325603659598,51.2,614.4000000000001,5.120000000000001
1322,0.38019479672362,99.15,1189.8000000000002,9.915000000000001
1374,0.38011517084737656,29.95,359.4,2.995
714,0.3799015873366164,74.95,899.4000000000001,7.495000000000001
650,0.37970044267023073,30.5,366.0,3.0500000000000003
989,0.37922562881864413,106.5,1278.0,10.65
776,0.37870079835633746,49.9,598.8,4.99
377,0.37818161377667475,89.05,1068.6,8.905
1395,0.3780127561617837,73.1,877.1999999999999,7.31
1160,0.37557397972999,72.15,865.8000000000001,7.215000000000001
85,0.37550787334504354,114.1,1369.1999999999998,11.41
525,0.3755022766836933,80.6,967.1999999999999,8.06
806,0.37465386346568813,100.55,1206.6,10.055
865,0.37414937179938296,31.0,372.0,3.1
1135,0.3737416445069358,33.9,406.79999999999995,3.39
956,0.37371887900285417,85.95,1031.4,8.595
725,0.3734080790885771,94.05,1128.6,9.405
9,0.3726728917049704,45.05,540.5999999999999,4.505
301,0.3721802704166889,108.15,1297.8000000000002,10.815000000000001
864,0.37170193870489976,50.3,603.5999999999999,5.03
1294,0.37117864475852924,55.8,669.5999999999999,5.58
401,0.3711338511067683,20.7,248.39999999999998,2.07
1181,0.3707624419576264,20.55,246.60000000000002,2.055
1243,0.36982110352282016,80.7,968.4000000000001,8.07
91,0.3694104016979106,95.9,1150.8000000000002,9.590000000000002
147,0.36741520990633264,96.75,1161.0,9.675
786,0.3661240867596668,94.1,1129.1999999999998,9.41
1140,0.3661122965519845,69.75,837.0,6.9750000000000005
884,0.364805522405992,50.35,604.2,5.035
1157,0.36371346281057015,95.15,1141.8000000000002,9.515
103,0.3624982847622885,109.8,1317.6,10.98
477,0.3622271281526214,48.2,578.4000000000001,4.82
658,0.3605167698412307,75.6,907.1999999999999,7.56
170,0.35977826008709934,69.8,837.5999999999999,6.98
1235,0.35876343658290627,74.15,889.8000000000001,7.415000000000001
575,0.35856910309344026,19.3,231.60000000000002,1.9300000000000002
148,0.3573949613041213,69.7,836.4000000000001,6.970000000000001
741,0.35727073511173135,57.2,686.4000000000001,5.720000000000001
290,0.35651692325356643,19.9,238.79999999999998,1.99
195,0.3565018651240009,83.85,1006.1999999999999,8.385
928,0.3555588437656785,19.95,239.39999999999998,1.995
598,0.35475045556450446,79.6,955.1999999999999,7.96
896,0.3531451019280551,98.75,1185.0,9.875
236,0.3522711113717354,111.1,1333.1999999999998,11.11
196,0.35197283296876886,44.3,531.5999999999999,4.43
1277,0.35188334354937184,80.35,964.1999999999999,8.035
416,0.35158369043110627,20.05,240.60000000000002,2.0050000000000003
1314,0.35025309482259953,93.8,1125.6,9.38
892,0.3470524676210568,35.65,427.79999999999995,3.565
126,0.3464680616207663,89.15,1069.8000000000002,8.915000000000001
1019,0.34612577865723687,19.8,237.60000000000002,1.9800000000000002
619,0.3454735547476332,19.75,237.0,1.975
855,0.3454735547476332,19.75,237.0,1.975
1331,0.34463288737794995,87.55,1050.6,8.755
407,0.34368087790921675,78.75,945.0,7.875
343,0.34242344218557347,62.05,744.5999999999999,6.205
173,0.3423142237680473,19.4,232.79999999999998,1.94
686,0.34220160626770696,103.95,1247.4,10.395000000000001
497,0.3416782091399709,69.0,828.0,6.9
1033,0.33978443221718,19.65,235.79999999999998,1.9649999999999999
272,0.33823261563765583,49.2,590.4000000000001,4.920000000000001
381,0.3377737402021975,20.05,240.60000000000002,2.0050000000000003
999,0.3374552274371348,44.8,537.5999999999999,4.4799999999999995
